GEOID,new_district
1400000US10003013614,1.0
1400000US10003013615,1.0
1400000US10003013700,1.0
1400000US10003013800,1.0
1400000US10003013901,1.0
1400000US10003013903,1.0
1400000US10003013905,1.0
1400000US10003013906,1.0
1400000US10003014000,1.0
1400000US10003014100,1.0
1400000US10003014200,1.0
1400000US10003014301,1.0
1400000US10003014302,1.0
1400000US10003014402,1.0
1400000US10003014403,1.0
1400000US10003014404,1.0
1400000US10003014501,1.0
1400000US10003014502,1.0
1400000US10003014702,1.0
1400000US10003014703,1.0
1400000US10003014705,1.0
1400000US10003014706,1.0
1400000US10003014803,1.0
1400000US10003014808,1.0
1400000US10003014809,1.0
1400000US10003014810,1.0
1400000US10003014811,1.0
1400000US10003014812,1.0
1400000US10003014813,1.0
1400000US10003014814,1.0
1400000US10003014903,1.0
1400000US10003014904,1.0
1400000US10003014906,1.0
1400000US10003014907,1.0
1400000US10003014908,1.0
1400000US10003014909,1.0
1400000US10003015000,1.0
1400000US10003015100,1.0
1400000US10003015200,1.0
1400000US10003015400,1.0
1400000US10003015502,1.0
1400000US10003015600,1.0
1400000US10003015802,1.0
1400000US10003015900,1.0
1400000US10003016000,1.0
1400000US10003016100,1.0
1400000US10003016200,1.0
1400000US10003016301,1.0
1400000US10003016306,1.0
1400000US10003016307,1.0
1400000US10003016308,1.0
1400000US10003016309,1.0
1400000US10003016401,1.0
1400000US10003016404,1.0
1400000US10003016608,1.0
1400000US10003016609,1.0
1400000US10003016610,1.0
1400000US10003016611,1.0
1400000US10003016612,1.0
1400000US10003016613,1.0
1400000US10003016614,1.0
1400000US10003016805,1.0
1400000US10003016806,1.0
1400000US10003016807,1.0
1400000US10003016808,1.0
1400000US10003016901,1.0
1400000US10003016904,1.0
