GEOID,new_district
1400000US51053840500,4.0
1400000US51053840601,4.0
1400000US51053840602,4.0
1400000US51053980100,4.0
1400000US51057950600,1.0
1400000US51057950700,1.0
1400000US51057950800,1.0
1400000US51059415100,8.0
1400000US51059415200,8.0
1400000US51059415300,8.0
1400000US51059415401,8.0
1400000US51059415402,8.0
1400000US51059415500,8.0
1400000US51059415600,8.0
1400000US51059415700,8.0
1400000US51059415800,8.0
1400000US51059415900,8.0
1400000US51059416000,8.0
1400000US51059416100,8.0
1400000US51059416200,11.0
1400000US51059416300,11.0
1400000US51059420100,11.0
1400000US51059420201,11.0
1400000US51059420202,11.0
1400000US51059420203,8.0
1400000US51059420300,8.0
1400000US51059420400,8.0
1400000US51059420501,8.0
1400000US51059420502,8.0
1400000US51059420503,8.0
1400000US51059420600,8.0
1400000US51059420700,8.0
1400000US51059420800,8.0
1400000US51059421001,11.0
1400000US51059421002,11.0
1400000US51059421101,11.0
1400000US51059421102,8.0
1400000US51059421103,8.0
1400000US51059421200,8.0
1400000US51059421300,8.0
1400000US51059421400,8.0
1400000US51059421500,8.0
1400000US51059421600,8.0
1400000US51059421701,8.0
1400000US51059421702,8.0
1400000US51059421800,8.0
1400000US51059421900,8.0
1400000US51059422000,11.0
1400000US51059422101,11.0
1400000US51059422102,11.0
1400000US51059422201,11.0
1400000US51059422202,11.0
1400000US51059422301,8.0
1400000US51059422302,8.0
1400000US51059422401,8.0
1400000US51059422402,8.0
1400000US51059422403,8.0
1400000US51059430101,11.0
1400000US51059430102,11.0
1400000US51059430201,11.0
1400000US51059430202,11.0
1400000US51059430203,11.0
1400000US51059430400,11.0
1400000US51059430500,11.0
1400000US51059430600,11.0
1400000US51059430700,11.0
1400000US51059430801,11.0
1400000US51059430802,11.0
1400000US51059430901,11.0
1400000US51059430902,11.0
1400000US51059431001,11.0
1400000US51059431002,11.0
1400000US51059431300,11.0
1400000US51059431400,11.0
1400000US51059431500,11.0
1400000US51059431601,11.0
1400000US51059431602,11.0
1400000US51059431801,11.0
1400000US51059431802,11.0
1400000US51059431900,11.0
1400000US51059432000,11.0
1400000US51059432100,11.0
1400000US51059432201,11.0
1400000US51059432202,11.0
1400000US51059432300,11.0
1400000US51059432401,11.0
1400000US51059432402,11.0
1400000US51059432500,11.0
1400000US51059432600,11.0
1400000US51059432701,11.0
1400000US51059432702,11.0
1400000US51059432800,11.0
1400000US51059440100,11.0
1400000US51059440201,11.0
1400000US51059440202,11.0
1400000US51059440300,11.0
1400000US51059440501,11.0
1400000US51059440503,11.0
1400000US51059440504,11.0
1400000US51059440505,11.0
1400000US51059440600,11.0
1400000US51059440701,11.0
1400000US51059440702,11.0
1400000US51059440800,11.0
1400000US51059450100,8.0
1400000US51059450200,8.0
1400000US51059450300,8.0
1400000US51059450400,8.0
1400000US51059450500,8.0
1400000US51059450601,11.0
1400000US51059450602,8.0
1400000US51059450701,11.0
1400000US51059450702,11.0
1400000US51059450800,11.0
1400000US51059450900,8.0
1400000US51059451000,11.0
1400000US51059451100,8.0
1400000US51059451200,8.0
1400000US51059451300,8.0
1400000US51059451400,8.0
1400000US51059451501,8.0
1400000US51059451502,8.0
1400000US51059451601,8.0
1400000US51059451602,8.0
1400000US51059451800,11.0
1400000US51059451900,11.0
1400000US51059452000,11.0
1400000US51059452101,11.0
1400000US51059452102,11.0
1400000US51059452200,11.0
1400000US51059452301,11.0
1400000US51059452302,11.0
1400000US51059452400,11.0
1400000US51059452501,11.0
1400000US51059452502,11.0
1400000US51059452600,11.0
1400000US51059452700,8.0
1400000US51059452801,8.0
1400000US51059452802,8.0
1400000US51059460100,11.0
1400000US51059460200,11.0
1400000US51059460300,11.0
1400000US51059460400,8.0
1400000US51059460501,8.0
1400000US51059460503,8.0
1400000US51059460504,8.0
1400000US51059460600,8.0
1400000US51059460701,8.0
1400000US51059460702,8.0
1400000US51059460800,8.0
1400000US51059460900,8.0
1400000US51059461000,8.0
1400000US51059461100,11.0
1400000US51059461201,11.0
1400000US51059461202,11.0
1400000US51059461500,11.0
1400000US51059461603,11.0
1400000US51059461604,11.0
1400000US51059461605,11.0
1400000US51059461606,11.0
1400000US51059461700,11.0
1400000US51059461801,11.0
1400000US51059461802,11.0
1400000US51059461901,11.0
1400000US51059461902,11.0
1400000US51059470100,8.0
1400000US51059470300,8.0
1400000US51059470400,8.0
1400000US51059470500,8.0
1400000US51059470600,8.0
1400000US51059470700,8.0
1400000US51059470800,8.0
1400000US51059470900,8.0
1400000US51059471000,8.0
1400000US51059471100,8.0
1400000US51059471201,8.0
1400000US51059471203,8.0
1400000US51059471204,8.0
1400000US51059471301,8.0
