GEOID,new_district
1400000US36005039200,13.0
1400000US36005039300,13.0
1400000US36005039400,13.0
1400000US36005039500,15.0
1400000US36005039600,13.0
1400000US36005039700,13.0
1400000US36005039800,13.0
1400000US36005039901,13.0
1400000US36005039902,13.0
1400000US36005040100,13.0
1400000US36005040302,13.0
1400000US36005040303,13.0
1400000US36005040304,13.0
1400000US36005040400,13.0
1400000US36005040501,13.0
1400000US36005040502,13.0
1400000US36005040600,13.0
1400000US36005040701,13.0
1400000US36005040702,13.0
1400000US36005040800,13.0
1400000US36005040900,13.0
1400000US36005041100,13.0
1400000US36005041300,13.0
1400000US36005041400,16.0
1400000US36005041500,13.0
1400000US36005041800,16.0
1400000US36005041900,13.0
1400000US36005042000,13.0
1400000US36005042100,13.0
1400000US36005042200,13.0
1400000US36005042300,13.0
1400000US36005042400,13.0
1400000US36005042500,13.0
1400000US36005042600,16.0
1400000US36005042800,16.0
1400000US36005042901,13.0
1400000US36005042902,13.0
1400000US36005043000,16.0
1400000US36005043101,16.0
1400000US36005043102,16.0
1400000US36005043400,16.0
1400000US36005043501,13.0
1400000US36005043502,16.0
1400000US36005043503,16.0
1400000US36005043600,16.0
1400000US36005044200,16.0
1400000US36005044400,16.0
1400000US36005044800,16.0
1400000US36005044901,16.0
1400000US36005044902,16.0
1400000US36005045101,16.0
1400000US36005045102,16.0
1400000US36005045600,16.0
1400000US36005045800,13.0
1400000US36005046000,13.0
1400000US36005046203,13.0
1400000US36005046204,13.0
1400000US36005046205,13.0
1400000US36005046206,13.0
1400000US36005046207,13.0
1400000US36005046208,13.0
1400000US36005046209,13.0
1400000US36005048401,13.0
1400000US36005048402,13.0
1400000US36005050400,16.0
1400000US36005051601,16.0
1400000US36005051602,16.0
1400000US36007000100,19.0
1400000US36007000200,19.0
1400000US36007000300,19.0
1400000US36007000400,19.0
1400000US36007000500,19.0
1400000US36007000600,19.0
1400000US36007000700,19.0
1400000US36007000900,19.0
1400000US36007001100,19.0
1400000US36007001200,19.0
1400000US36007001300,19.0
1400000US36007001401,19.0
1400000US36007001402,19.0
1400000US36007001500,19.0
1400000US36007001600,19.0
1400000US36007001700,19.0
1400000US36007001800,19.0
1400000US36007010200,22.0
1400000US36007011901,22.0
1400000US36007011902,22.0
1400000US36007011903,22.0
1400000US36007012000,22.0
1400000US36007012101,19.0
1400000US36007012102,19.0
1400000US36007012103,19.0
1400000US36007012201,19.0
1400000US36007012202,19.0
1400000US36007012300,19.0
1400000US36007012400,19.0
1400000US36007012501,19.0
1400000US36007012502,19.0
1400000US36007012600,19.0
1400000US36007012701,19.0
1400000US36007012702,19.0
1400000US36007012800,19.0
1400000US36007012900,19.0
1400000US36007013000,19.0
1400000US36007013100,19.0
1400000US36007013201,19.0
1400000US36007013202,19.0
1400000US36007013301,22.0
1400000US36007013303,22.0
1400000US36007013304,22.0
1400000US36007013400,22.0
1400000US36007013500,22.0
1400000US36007013600,22.0
1400000US36007013700,22.0
1400000US36007013800,19.0
1400000US36007013900,19.0
1400000US36007014000,19.0
1400000US36007014100,19.0
1400000US36007014200,19.0
1400000US36007014301,19.0
1400000US36007014302,19.0
1400000US36007014400,19.0
1400000US36007014500,19.0
1400000US36007014600,19.0
1400000US36009940000,23.0
1400000US36009940200,23.0
1400000US36009940301,23.0
1400000US36009940302,23.0
1400000US36009960100,23.0
1400000US36009960200,23.0
1400000US36009960300,23.0
1400000US36009960400,23.0
1400000US36009960500,23.0
1400000US36009960600,23.0
1400000US36009960703,23.0
1400000US36009960704,23.0
1400000US36009960800,23.0
1400000US36009961000,23.0
1400000US36009961100,23.0
1400000US36009961200,23.0
1400000US36009961301,23.0
1400000US36009961302,23.0
1400000US36009961400,23.0
1400000US36009961500,23.0
1400000US36009961600,23.0
1400000US36009961700,23.0
1400000US36009961800,23.0
1400000US36009962200,23.0
1400000US36011040101,22.0
1400000US36011040102,22.0
1400000US36011040201,22.0
1400000US36011040202,22.0
1400000US36011040300,22.0
1400000US36011040400,22.0
1400000US36011040500,22.0
1400000US36011040600,22.0
1400000US36011040700,22.0
1400000US36011040800,22.0
1400000US36011040900,22.0
1400000US36011041001,22.0
1400000US36011041002,22.0
1400000US36011041101,22.0
1400000US36011041102,22.0
1400000US36011041201,22.0
1400000US36011041202,22.0
1400000US36011041300,22.0
1400000US36011041400,22.0
1400000US36011041500,22.0
1400000US36011041600,22.0
1400000US36011041700,22.0
1400000US36011041800,22.0
1400000US36011042100,22.0
1400000US36011990200,22.0
1400000US36013030100,23.0
1400000US36013030200,23.0
1400000US36013030300,23.0
1400000US36013030400,23.0
1400000US36013030500,23.0
1400000US36013030600,23.0
1400000US36013030700,23.0
1400000US36013030800,23.0
1400000US36013035100,23.0
1400000US36013035300,23.0
1400000US36013035400,23.0
1400000US36013035500,23.0
1400000US36013035600,23.0
1400000US36013035700,23.0
1400000US36013035800,23.0
1400000US36013035901,23.0
1400000US36013035902,23.0
1400000US36013036000,23.0
1400000US36013036100,23.0
1400000US36013036300,23.0
1400000US36013036401,23.0
1400000US36013036402,23.0
1400000US36013036500,23.0
1400000US36013036600,23.0
1400000US36013036700,23.0
1400000US36013036801,23.0
1400000US36013036802,23.0
1400000US36013036901,23.0
1400000US36013036902,23.0
1400000US36013037000,23.0
1400000US36013037100,23.0
1400000US36013037200,23.0
1400000US36013037300,23.0
1400000US36013037400,23.0
1400000US36013037500,23.0
1400000US36013037600,23.0
1400000US36013990000,23.0
1400000US36015000100,22.0
1400000US36015000200,22.0
1400000US36015000300,22.0
1400000US36015000400,22.0
1400000US36015000500,22.0
1400000US36015000600,22.0
1400000US36015000700,22.0
1400000US36015000900,22.0
1400000US36015001000,22.0
1400000US36015001100,22.0
1400000US36015010100,22.0
1400000US36015010200,22.0
1400000US36015010301,22.0
1400000US36015010302,22.0
1400000US36015010400,22.0
1400000US36015010500,22.0
1400000US36015010600,22.0
1400000US36015010701,22.0
1400000US36015010702,22.0
1400000US36015010800,22.0
1400000US36015010900,22.0
1400000US36015011000,22.0
1400000US36015011101,22.0
1400000US36015011102,22.0
1400000US36015011200,22.0
1400000US36017970101,24.0
1400000US36017970102,24.0
1400000US36017970201,24.0
1400000US36017970202,24.0
1400000US36017970300,24.0
1400000US36017970400,24.0
1400000US36017970501,24.0
1400000US36017970502,24.0
1400000US36017970601,24.0
1400000US36017970602,24.0
1400000US36017970700,24.0
1400000US36017970801,24.0
1400000US36017970802,24.0
1400000US36017970901,24.0
1400000US36017970902,24.0
1400000US36017971000,24.0
1400000US36019100101,21.0
1400000US36019100102,21.0
1400000US36019100200,21.0
1400000US36019100600,21.0
1400000US36019100700,21.0
1400000US36019100800,21.0
1400000US36019100901,21.0
1400000US36019100902,21.0
1400000US36019101000,21.0
1400000US36019101600,21.0
1400000US36019101901,21.0
1400000US36019101902,21.0
1400000US36019102100,21.0
1400000US36019102200,21.0
1400000US36019102800,21.0
1400000US36019103000,21.0
1400000US36019103100,21.0
1400000US36019103200,21.0
1400000US36019103512,21.0
1400000US36019103800,21.0
1400000US36019103900,21.0
1400000US36019104200,21.0
1400000US36021000100,19.0
1400000US36021000200,19.0
1400000US36021000300,19.0
1400000US36021000401,19.0
1400000US36021000402,19.0
1400000US36021000500,19.0
1400000US36021000600,19.0
1400000US36021000700,19.0
1400000US36021000800,19.0
1400000US36021000900,19.0
1400000US36021001000,19.0
1400000US36021001100,19.0
1400000US36021001200,19.0
1400000US36021001300,19.0
1400000US36021001400,19.0
1400000US36021001500,19.0
1400000US36021001600,19.0
1400000US36021001700,19.0
1400000US36021001800,19.0
1400000US36021001900,19.0
1400000US36021002000,19.0
1400000US36023970100,24.0
1400000US36023970201,24.0
1400000US36023970202,24.0
1400000US36023970300,24.0
1400000US36023970400,24.0
1400000US36023970500,24.0
1400000US36023970600,24.0
1400000US36023970700,24.0
1400000US36023970800,24.0
1400000US36023970900,24.0
1400000US36023971000,24.0
1400000US36023971100,24.0
1400000US36023971200,24.0
